Rank,Name,Country,Student Population,Students to Staff Ratio,International Students,Female to Male Ratio,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook
Reporter,Northeast Ohio Medical University,United States,989,10.4,0%,55:45:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Northern Border University,Saudi Arabia,"14,875",11.5,2%,65:35:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Northern Technical University,Iraq,"24,000",30.9,0%,47:53:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Norwich University of the Arts,United Kingdom,"2,490",15.6,12%,61:39:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University Centre of El-Bayadh,Algeria,"8,000",33.2,0%,0.069444444,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Nova Gorica,Slovenia,405,3.2,55%,47:53:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Novosibirsk State University of Economics and Management,Russian Federation,"4,093",8.3,18%,68:32:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Nueva Ecija University of Science and Technology (NEUST),Philippines,"29,516",60,1%,56:44:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universidad Nur,Bolivia,"3,894",9.5,0%,57:43:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,October 6 University,Egypt,"23,151",11.9,4%,48:52:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,October University for Modern Sciences and Arts (MSA),Egypt,"11,705",9.8,1%,50:50:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Odesa I.I. Mechnikov National University,Ukraine,"5,198",7.2,3%,71:29:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Oguz Han Engineering and Technology University of Turkmenistan,Turkmenistan,"3,057",14.1,0%,54:46:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Okara,Pakistan,"6,970",60.6,0%,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Omsk State Agrarian University,Russian Federation,"6,548",20.3,11%,55:45:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Open Christian University,South Africa,123,1.6,88%,0.725,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,O.P. Jindal Global University,India,"7,583",9.1,0%,48:52:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Université d’Oran 2 Mohamed Ben Ahmed,Algeria,"28,522",29.2,1%,58:42:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Oran Graduate School of Economics,Algeria,967,13.2,0%,57:43:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Orel State Agrarian University named after N.V. Parahin,Russian Federation,"1,773",10.4,20%,42:58:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Orel State University named after I.S. Turgenev,Russian Federation,"11,703",14.9,13%,54:46:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,ORT Uruguay University,Uruguay,"4,560",6.7,3%,46:54:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Osol Al-Deen University College,Iraq,"3,397",28.8,0%,54:46:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University College of Osteopathy,United Kingdom,370,10.6,31%,57:43:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Ostrogradsky National University of Kremenchuk,Ukraine,"3,479",12.5,1%,47:53:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Oum El Bouaghi,Algeria,"12,759",12.8,0%,72:28:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universidad del Pacífico,Peru,"4,712",9.1,2%,55:45:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universidad del Pacífico Ecuador,Ecuador,689,13.9,1%,43:57:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Palestine Polytechnic University,Palestine,"4,900",16.6,2%,58:42:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Palestine Technical University – Kadoorie,Palestine,"6,987",18.8,4%,59:41:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universidad de Pamplona,Colombia,"24,304",14.9,1%,51:49:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Panteion University of Social and Political Sciences,Greece,"13,434",67.8,2%,50:50:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Panthéon-Assas University (Paris 2),France,"21,264",77.9,12%,64:36:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Pavlo Tychyna Uman State Pedagogical University,Ukraine,"7,804",14.5,3%,32 : 68,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Petra,Jordan,"6,633",20.5,22%,58:42:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Petre Shotadze Tbilisi Medical Academy,Georgia,916,16.4,64%,31 : 69,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Petroleum University of Technology,Iran,"1,820",35,0%,0.847916667,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Petro Mohyla Black Sea National University,Ukraine,"3,200",10.2,10%,58:42:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Pharos University,Egypt,"11,859",29.1,1%,53:47:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Philadelphia University (Jordan),Jordan,"3,252",16.4,33%,44:56:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,"Plateau State University, Bokkos",Nigeria,"2,484",11.4,0%,36 : 64,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Platov South-Russian State Polytechnic University (NPI),Russian Federation,"6,861",10.1,9%,0.888888889,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Plymouth Marjon University,United Kingdom,"2,015",22.4,2%,65:35:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Polytechnic Institute of Setúbal,Portugal,"8,258",17.8,7%,46:54:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Pontifical Catholic University of Argentina,Argentina,"18,297",4.4,7%,56:44:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Poonch Rawalakot,Pakistan,"5,149",28.1,0%,56:44:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universidad Popular Autónoma del Estado de Puebla,Mexico,"11,795",19.3,2%,61:39:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Prefectural University of Hiroshima,Japan,"2,479",11.9,2%,67:33:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,"Presbyterian University, Ghana",Ghana,"2,971",41.3,1%,46:54:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Presidency University,India,"13,475",20.3,0%,29 : 71,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Prince Mohammad Bin Fahd University,Saudi Arabia,"2,899",11.7,17%,55:45:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,"University of Professional Studies, Accra",Ghana,"19,634",50.9,0%,46:54:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Prydniprovska State Academy of Civil Engineering and Architecture,Ukraine,"2,764",7.2,5%,39 : 61,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Pskov State University,Russian Federation,"4,734",18.7,13%,55:45:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,PUC-Campinas,Brazil,"13,565",32.8,0%,58:42:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Puthisastra,Cambodia,"2,197",8.1,0%,59:41:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,"Quaid-e-Awam University of Engineering, Science and Technology (QUEST)",Pakistan,"4,955",10.6,0%,0.725,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Queen Arwa University,Yemen,"4,057",9.2,1%,33 : 67,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Queen Margaret University,United Kingdom,"4,350",21.8,30%,77:23:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universidade Rainha Njinga a Mbande (URNM),Angola,"2,429",12.2,0%,44:56:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Rajamangala University of Technology Isan,Thailand,"24,739",18.2,0%,46:54:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Rajamangala University of Technology Thanyaburi (RMUTT),Thailand,"22,663",22.7,1%,57:43:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Rawalpindi Medical University,Pakistan,"3,619",9.1,1%,70:30:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Rennes School of Business,France,"3,286",34.6,34%,51:49:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Ritsumeikan Asia Pacific University (APU),Japan,"5,672",25.8,47%,52:48:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Rose Bruford College,United Kingdom,710,15.8,20%,59:41:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Rostov State University of Economics,Russian Federation,"20,149",24.8,3%,66:34:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Royal Agricultural University,United Kingdom,"1,035",20.7,13%,54:46:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,"Royal Central School of Speech and Drama, University of London",United Kingdom,"1,000",16.7,33%,68:32:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Royal College of Academics,Luxembourg,"10,000",333.3,100%,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Royal College of Art,United Kingdom,"2,350",20.4,80%,72:28:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Royal Conservatoire of Scotland,United Kingdom,"1,195",10.9,38%,57:43:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Royal Academy of Dramatic Art (RADA),United Kingdom,155,4.4,20%,57:43:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Royal College of Music,United Kingdom,875,10.3,58%,55:45:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Royal Academy of Music,United Kingdom,785,9.8,49%,50:50:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Royal Northern College of Music,United Kingdom,880,11,33%,49:51:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Russian State Agrarian University – Moscow Timiryazev Agricultural Academy,Russian Federation,"11,059",13.3,5%,48:52:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Russian University of State for Social (RUSS),Russian Federation,"12,067",34.5,5%,67:33:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Ryazan State Medical University,Russian Federation,"5,758",9.4,15%,67:33:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Sadat City,Egypt,"33,417",49.5,1%,47:53:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Saida,Algeria,"13,124",19.5,0%,57:43:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Saint Joseph,Macao,"1,271",12.8,10%,61:39:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Saint Petersburg State Pediatric Medical University,Russian Federation,"6,353",11.9,14%,57:43:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,"Saint Thomas University, Colombia",Colombia,"28,768",21.1,0%,50:50:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Sakon Nakhon Rajabhat University,Thailand,"8,269",20.6,1%,66:34:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Salahaddin University,Iraq,"28,576",11.7,1%,57:43:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Samara State Medical University,Russian Federation,"7,123",9.4,11%,71:29:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Samarkand State University,Uzbekistan,"16,887",16.7,0%,48:52:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Samarkand State Institute of Foreign Languages,Uzbekistan,"7,619",14.7,0%,68:32:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Samarkand State Medical University,Uzbekistan,"7,416",9.9,2%,41:59:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Samsun University,Turkey,"3,588",21.2,4%,44:56:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universidad San Ignacio de Loyola,Peru,"22,694",35.4,1%,51:49:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of San Martín de Porres,Peru,"38,988",18.2,1%,64:36:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Santander,Colombia,"18,521",19.3,1%,62:38:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universidad Santo Tomás,Chile,"27,382",22.4,1%,68:32:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Sarsen Amanzholov East Kazakhstan University,Kazakhstan,"7,339",25,2%,59:41:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Satya Wacana Christian University,Indonesia,"18,984",41.2,0%,53:47:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Saudi Electronic University,Saudi Arabia,"20,908",21.7,7%,44:56:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,SBS Swiss Business School,Switzerland,"2,200",13.6,61%,35 : 65,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Science and Technology of Southern Philippines (USTP),Philippines,"22,237",28.3,0%,52:48:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Sebha University,Libya,"10,380",10,5%,69:31:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Sefako Makgatho Health Sciences University,South Africa,"5,124",6.8,2%,67:33:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Seisa Dohto University,Japan,963,14.4,8%,31 : 69,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Senshu University,Japan,"17,557",21.9,3%,36 : 64,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Seyitnazar Seydi Turkmen State Pedagogical Institute,Turkmenistan,"3,947",21.9,0%,64:36:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,"Shah Abdul Latif University, Khairpur",Pakistan,"6,994",37,0%,25 : 75,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Shaheed Benazir Bhutto Women University Peshawar,Pakistan,"5,082",26.9,0%,100:00:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Shaheed Mohtarma Benazir Bhutto Medical University,Pakistan,"2,994",3.4,0%,52:48:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Shaheed Zulfiqar Ali Bhutto Medical University,Pakistan,"8,900",12.7,2%,56:44:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,The University of Shiga Prefecture,Japan,"2,881",14,2%,49:51:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Shonan Institute of Technology,Japan,"2,262",30.2,8%,0.397222222,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Silesian University in Opava,Czech Republic,"6,198",20,5%,67:33:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,SIMAD University,Somalia,"3,358",18.1,0%,38 : 62,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Simón Bolívar University (Colombia),Colombia,"19,223",21,1%,60:40:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universidad del Sinú,Colombia,"31,467",26.8,0%,55:45:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Sir Syed University of Engineering and Technology,Pakistan,"6,771",17.5,0%,0.684027778,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Skolkovo Institute of Science and Technology (Skoltech),Russian Federation,"1,063",8.8,21%,33 : 67,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Sohar University,Oman,"3,842",28.5,2%,80:20:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,"Solent University, Southampton",United Kingdom,"8,810",17.4,34%,47:53:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,"Soochow University, Taiwan",Taiwan,"14,828",34.6,4%,60:40:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Sopron,Hungary,"2,652",13.6,4%,63:37:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Souk Ahras,Algeria,"11,957",19.4,0%,67:33:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Institute of Southern Punjab – Multan,Pakistan,"5,193",19.4,0%,44:56:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Southern Technical University,Iraq,"17,370",34.5,0%,41:59:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Sri Balaji Vidyapeeth,India,"4,625",8.7,1%,57:43:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Sri Lanka Institute of Information Technology,Sri Lanka,"13,581",56.8,0%,38 : 62,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,State Energy Institute of Turkmenistan,Turkmenistan,"2,402",13,1%,29 : 71,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Stavropol State Agrarian University,Russian Federation,"4,007",6.8,7%,52:48:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,St Luke’s International University,Japan,727,8.7,2%,93:07:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,"St Mary’s University College, Belfast",United Kingdom,940,23.5,48%,72:28:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,"St Mary’s University, Twickenham",United Kingdom,"4,505",15.8,23%,55:45:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Stranmillis University College,United Kingdom,"1,115",24.8,18%,79:21:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Suffolk,United Kingdom,"3,175",15.1,14%,72:28:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Sufism and Modern Sciences (USMS),Pakistan,646,28.1,%,29 : 71,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Sugiyama Jogakuen University,Japan,"5,808",28.3,1%,100:00:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Sukkur IBA University,Pakistan,"4,345",15.4,0%,26 : 74,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,SDU University,Kazakhstan,"7,319",22.7,0%,53:47:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Swabi,Pakistan,"1,090",11.6,0%,0.725,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tafila Technical University,Jordan,"5,320",22.9,1%,40 : 60,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Taipei,Taiwan,"8,117",19.9,3%,60:40:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Takushoku University,Japan,"9,033",12.7,13%,31 : 69,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tama Art University,Japan,"4,745",33.4,11%,72:28:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Tamanghasset,Algeria,"8,224",32,0%,48:52:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tarlac Agricultural University,Philippines,"6,518",26.1,0%,59:41:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tarsus University,Turkey,"2,926",22.7,1%,48:52:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent Institute of Chemical Technology,Uzbekistan,"5,140",17.1,0%,36 : 64,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent Institute of Finance,Uzbekistan,"9,115",22.7,1%,32 : 68,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent University of Information Technologies,Uzbekistan,"18,118",19.4,0%,0.847916667,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent Institute of Irrigation and Agricultural Mechanisation,Uzbekistan,"5,750",7.4,5%,28 : 72,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent Medical Academy,Uzbekistan,"7,541",9.8,2%,47:53:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent Pediatric Medical Institute,Uzbekistan,"5,946",10.1,1%,50:50:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent Pharmaceutical Institute,Uzbekistan,"3,644",13.4,12%,65:35:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent State Dental Institute,Uzbekistan,"4,826",8.9,3%,51:49:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent State University of Economics,Uzbekistan,"13,484",21,3%,39 : 61,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent State University of Law,Uzbekistan,"4,850",10.8,1%,27 : 73,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent State University of Oriental Studies,Uzbekistan,"4,664",14.8,1%,53:47:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent State Pedagogical University named after Nizami,Uzbekistan,"15,698",22.2,1%,60:40:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent State Technical University,Uzbekistan,"13,889",12.6,0%,0.806944444,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent State Transport University,Uzbekistan,"17,437",24.1,0%,0.438194444,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tashkent Institute of Textile and Light Industry,Uzbekistan,"4,189",11.5,0%,44:56:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tata Institute of Fundamental Research,India,758,3,0%,28 : 72,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tatung University,Taiwan,"3,926",19.4,3%,38 : 62,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,T. C. Demiroğlu Bilim University,Turkey,"2,025",10.3,0%,68:32:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Teacher Education College of Setif,Algeria,"1,397",14.7,0%,93:07:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Technical University of Moldova,Moldova,"8,183",11.6,2%,33 : 67,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Technology Nowshera,Pakistan,558,37.2,0%,0.069444444,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universidad Técnica de Manabí,Ecuador,"30,310",29.7,1%,59:41:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universidad Tecnológica de Bolívar,Colombia,"5,714",21.8,0%,42:58:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universidad Tecnológica de Santiago (UTESA),Dominican Republic,"44,529",117.8,4%,62:38:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tecnológico de Costa Rica,Costa Rica,"11,125",14.5,2%,38 : 62,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Instituto Tecnológico Metropolitano,Colombia,"25,527",24.8,0%,44:56:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Teerthanker Mahaveer University,India,"9,894",11.9,0%,42:58:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Teikyo Heisei University,Japan,"10,057",19.7,1%,47:53:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universiti Teknologi Brunei,Brunei Darussalam,"1,306",6.7,7%,45:55:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Institut Teknologi Nasional Bandung (ITENAS Bandung),Indonesia,"5,272",22.3,0%,0.929861111,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Telafer,Iraq,"1,917",32,0%,46:54:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Institute of Telecommunications and Informatics of Turkmenistan,Turkmenistan,"2,899",9.7,0%,24 : 76,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tenri University,Japan,"3,156",23.4,6%,36 : 64,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Termez State University,Uzbekistan,"25,511",26.2,1%,50:50:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Termez Institute of Engineering and Technology,Uzbekistan,"5,877",41.7,0%,0.684027778,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Termiz Institute of Agrotechnology and Innovative Development,Uzbekistan,"2,049",17.4,0%,48:52:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of the Thai Chamber of Commerce,Thailand,"18,818",31,12%,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Thi-Qar,Iraq,"21,792",15.9,0%,62:38:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Thomas Adewumi University,Nigeria,60,2.9,0%,60:40:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tikrit University,Iraq,"39,611",13.6,0%,36 : 64,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tishk International University,Iraq,"4,515",13,0%,52:48:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tissemsilt University,Algeria,"6,127",19,0%,55:45:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tohoku Gakuin University,Japan,"11,105",36.7,0%,33 : 67,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tokyo University of Foreign Studies,Japan,"4,359",16.6,10%,65:35:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tokyo University of Technology,Japan,"7,695",27.3,4%,34 : 66,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tomsk State Pedagogical University,Russian Federation,"5,000",20.5,6%,79:21:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Toraighyrov University,Kazakhstan,"8,732",14.1,2%,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Trinity Laban Conservatoire of Music and Dance,United Kingdom,"1,150",9.6,34%,68:32:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,University of Tripoli,Libya,"70,237",19.8,2%,61:39:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Turan-Astana University,Kazakhstan,"1,446",9.2,2%,41:59:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Turin Polytechnic University in Tashkent,Uzbekistan,"1,904",39.7,1%,0.561111111,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Turkmen State Architecture and Construction Institute,Turkmenistan,"3,416",9.9,0%,0.643055556,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Turkmen State Institute of Economics and Management,Turkmenistan,"3,574",13.1,0%,51:49:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Tver State Technical University,Russian Federation,"3,229",8.5,10%,31 : 69,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Ubon Ratchathani University,Thailand,"16,687",23.9,0%,67:33:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,UBT,Kosovo,"14,191",12.6,3%,50:50:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,"UEES, Espiritu Santo University",Ecuador,"3,425",12.8,24%,51:49:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,UIN Sulthan Thaha Saifuddin Jambi,Indonesia,"17,661",47,0%,57:43:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Ulyanovsk State University,Russian Federation,"10,691",18.2,17%,56:44:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Ulyanovsk State Technical University,Russian Federation,"6,412",16.6,8%,33 : 67,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,UNESC,Brazil,"10,052",19.7,0%,63:37:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Unichristus,Brazil,"5,055",10.6,0%,65:35:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,United International University,Bangladesh,"4,759",21.9,1%,28 : 72,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Universiapolis – Université Internationale d’Agadir,Morocco,"2,628",22.9,11%,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Ural State University of Economics,Russian Federation,"3,831",8.7,8%,52:48:00,n/a,n/a,n/a,n/a,n/a,n/a
Reporter,Ural State Medical University,Russian Federation,"7,720",14.2,10%,78:22:00,n/a,n/a,n/a,n/a,n/a,n/a
